NRO_BOLETO,VALOR,ORIGEN_DESTINO,FECHA_SALIDA_SERVICIO,HORA_SALIDA_SERVICIO,FECHA_COMPRA,LINEA,TIPO_ASIENTO,CANAL_VENTA,SUBCANAL_VENTA
500306,5500,tmco-pcon,20231002,0930,20231001,3,Clas.Cort.,Presencial,Boleteria
500307,5000,tmco-pcon,20231002,0930,20230929,1,Salon Cama,Internet,App Movil
500308,5000,tmco-pcon,20231002,0930,20230915,3,Semi Cama,Internet,Sitio Web
500309,5500,tmco-pcon,20231002,0930,20231002,3,Salon Cama,Presencial,App Movil
500310,4000,tmco-pcon,20231002,0930,20230930,2,Salon Cama,Internet,Sitio Web
500311,4500,tmco-pcon,20231002,0930,20231002,3,Salon Cama,Presencial,Boleteria
500312,5000,tmco-pcon,20231002,0930,20231002,3,Semi Cama,Presencial,Boleteria
500313,5500,tmco-pcon,20231002,0930,20231002,1,Salon Cama,Presencial,Boleteria
500314,4500,tmco-pcon,20231002,0930,20230924,3,Semi Cama,Internet,Sitio Web
500315,5500,tmco-pcon,20231002,1300,20230924,1,Semi Cama,Internet,App Movil
500316,4500,tmco-pcon,20231002,1300,20231001,1,Clas.Cort.,Internet,Boleteria
500317,4000,tmco-pcon,20231002,1300,20230930,2,Clas.Cort.,Internet,Boleteria
500318,4500,tmco-pcon,20231002,1300,20230918,2,Semi Cama,Internet,Sitio Web
500319,5000,tmco-pcon,20231002,1300,20230929,1,Clas.Cort.,Presencial,App Movil
500320,4500,tmco-pcon,20231002,1730,20230917,2,Semi Cama,Presencial,Boleteria
500321,5000,tmco-pcon,20231002,1730,20231002,1,Semi Cama,Presencial,App Movil
500322,4000,tmco-pcon,20231002,1730,20231001,3,Salon Cama,Presencial,App Movil
500323,4500,tmco-pcon,20231002,1730,20230930,2,Clas.Cort.,Presencial,App Movil
500324,4000,tmco-pcon,20231002,1730,20230930,1,Salon Cama,Internet,Boleteria
500325,4000,tmco-pcon,20231002,1730,20231001,1,Clas.Cort.,Internet,Sitio Web
500326,4500,tmco-pcon,20231002,1730,20230930,3,Salon Cama,Internet,Boleteria
500327,4500,tmco-pcon,20231002,1730,20230930,2,Salon Cama,Presencial,App Movil
500328,4000,tmco-pcon,20231002,1730,20230927,3,Salon Cama,Presencial,App Movil
500329,5500,tmco-pcon,20231002,1730,20231002,2,Salon Cama,Internet,Sitio Web
500330,5500,tmco-pcon,20231002,1730,20230925,1,Semi Cama,Presencial,App Movil
500331,4500,tmco-pcon,20231002,1730,20230927,1,Semi Cama,Presencial,Sitio Web
500332,5500,tmco-pcon,20231002,1730,20230927,3,Clas.Cort.,Presencial,Boleteria
500333,5000,tmco-pcon,20231002,1730,20230929,1,Clas.Cort.,Presencial,Boleteria
500334,5000,tmco-pcon,20231002,1730,20231002,3,Clas.Cort.,Internet,App Movil
500335,5000,tmco-pcon,20231002,1730,20231001,3,Clas.Cort.,Internet,App Movil
500336,4000,tmco-pcon,20231002,1900,20230927,3,Salon Cama,Presencial,App Movil
500337,5500,tmco-pcon,20231002,1900,20230926,3,Clas.Cort.,Internet,Boleteria
500338,5000,tmco-pcon,20231002,1900,20231002,2,Clas.Cort.,Presencial,App Movil
500339,5500,tmco-pcon,20231002,1900,20230925,3,Salon Cama,Internet,Boleteria
500340,4500,tmco-pcon,20231002,1900,20230928,3,Semi Cama,Internet,Sitio Web
500341,4000,tmco-pcon,20231002,1900,20231002,3,Clas.Cort.,Internet,Sitio Web
500342,4000,tmco-pcon,20231002,1900,20231001,2,Salon Cama,Internet,Boleteria
500343,4700,pcon-tmco,20231002,0630,20230924,3,Semi Cama,Internet,Boleteria
500344,5200,pcon-tmco,20231002,0630,20231002,3,Clas.Cort.,Internet,Sitio Web
500345,4200,pcon-tmco,20231002,0630,20231001,1,Clas.Cort.,Presencial,Sitio Web
500346,5200,pcon-tmco,20231002,0630,20230929,2,Semi Cama,Presencial,Boleteria
500347,5200,pcon-tmco,20231002,0630,20231002,3,Salon Cama,Internet,App Movil
500348,3700,pcon-tmco,20231002,0630,20230926,3,Clas.Cort.,Internet,Boleteria
500349,4700,pcon-tmco,20231002,0630,20230925,2,Semi Cama,Internet,Sitio Web
500350,4200,pcon-tmco,20231002,0630,20230927,2,Semi Cama,Presencial,Sitio Web
500351,3700,pcon-tmco,20231002,0630,20230929,3,Salon Cama,Internet,App Movil
500352,4700,pcon-tmco,20231002,0700,20230913,1,Semi Cama,Presencial,App Movil
500353,4700,pcon-tmco,20231002,0700,20230918,3,Semi Cama,Presencial,Boleteria
500354,4200,pcon-tmco,20231002,0700,20231001,3,Clas.Cort.,Presencial,Sitio Web
500355,4700,pcon-tmco,20231002,0700,20230928,1,Salon Cama,Presencial,Boleteria
500356,5200,pcon-tmco,20231002,0700,20230923,3,Semi Cama,Internet,Sitio Web
500357,4700,pcon-tmco,20231002,0700,20230928,2,Salon Cama,Internet,Sitio Web
500358,5200,pcon-tmco,20231002,0700,20231002,1,Semi Cama,Presencial,Boleteria
500359,3700,pcon-tmco,20231002,0700,20230927,1,Semi Cama,Presencial,Sitio Web
500360,4700,pcon-tmco,20231002,0930,20231002,2,Clas.Cort.,Internet,App Movil
500361,4200,pcon-tmco,20231002,0930,20231002,3,Clas.Cort.,Presencial,App Movil
500362,4200,pcon-tmco,20231002,0930,20231002,1,Clas.Cort.,Presencial,Boleteria
500363,3700,pcon-tmco,20231002,0930,20230928,3,Semi Cama,Internet,Boleteria
500364,4200,pcon-tmco,20231002,0930,20231001,2,Semi Cama,Internet,App Movil
500365,4200,pcon-tmco,20231002,0930,20231002,1,Salon Cama,Presencial,App Movil
500366,4700,pcon-tmco,20231002,0930,20230930,3,Semi Cama,Presencial,Sitio Web
500367,4200,pcon-tmco,20231002,0930,20230922,1,Clas.Cort.,Presencial,App Movil
500368,4200,pcon-tmco,20231002,0930,20231002,3,Clas.Cort.,Presencial,Sitio Web
500369,5200,pcon-tmco,20231002,0930,20230927,1,Clas.Cort.,Internet,Sitio Web
500370,4200,pcon-tmco,20231002,0930,20231001,3,Semi Cama,Presencial,Boleteria
500371,4700,pcon-tmco,20231002,0930,20230930,1,Salon Cama,Presencial,Sitio Web
500372,3700,pcon-tmco,20231002,0930,20230930,3,Clas.Cort.,Internet,Boleteria
500373,5200,pcon-tmco,20231002,0930,20230922,3,Clas.Cort.,Internet,App Movil
500374,3700,pcon-tmco,20231002,0930,20230922,1,Clas.Cort.,Internet,Sitio Web
500375,5200,pcon-tmco,20231002,0930,20231002,1,Salon Cama,Presencial,Boleteria
500376,5200,pcon-tmco,20231002,0930,20231001,3,Salon Cama,Presencial,Boleteria
500377,3700,pcon-tmco,20231002,0930,20230923,3,Clas.Cort.,Internet,Boleteria
500378,4200,pcon-tmco,20231002,0930,20230925,1,Salon Cama,Internet,Boleteria
500379,4200,pcon-tmco,20231002,1300,20231002,1,Semi Cama,Presencial,App Movil
500380,5200,pcon-tmco,20231002,1300,20230920,1,Clas.Cort.,Presencial,Sitio Web
500381,5200,pcon-tmco,20231002,1300,20230927,1,Salon Cama,Internet,App Movil
500382,3700,pcon-tmco,20231002,1300,20230929,2,Semi Cama,Presencial,App Movil
500383,5200,pcon-tmco,20231002,1300,20230927,2,Semi Cama,Presencial,Boleteria
500384,5200,pcon-tmco,20231002,1300,20231002,2,Semi Cama,Internet,Sitio Web
500385,4200,pcon-tmco,20231002,1730,20230915,1,Semi Cama,Internet,Boleteria
500386,4700,pcon-tmco,20231002,1730,20230929,2,Clas.Cort.,Internet,Boleteria
500387,4700,pcon-tmco,20231002,1730,20230922,2,Clas.Cort.,Internet,App Movil
500388,5200,pcon-tmco,20231002,1730,20230930,3,Semi Cama,Presencial,Boleteria
500389,4200,pcon-tmco,20231002,1730,20230930,3,Salon Cama,Presencial,App Movil
500390,3700,pcon-tmco,20231002,1730,20230929,1,Clas.Cort.,Internet,Boleteria
500391,4200,pcon-tmco,20231002,1730,20230930,2,Semi Cama,Presencial,Sitio Web
500392,4700,pcon-tmco,20231002,1730,20230923,2,Clas.Cort.,Internet,Boleteria
500393,5200,pcon-tmco,20231002,1730,20230921,3,Semi Cama,Presencial,Sitio Web
500394,4200,pcon-tmco,20231002,1730,20230929,1,Clas.Cort.,Internet,App Movil
500395,4700,pcon-tmco,20231002,1730,20231002,1,Salon Cama,Presencial,App Movil
500396,3700,pcon-tmco,20231002,1730,20230929,1,Salon Cama,Presencial,Sitio Web
500397,4200,pcon-tmco,20231002,1730,20231002,2,Salon Cama,Presencial,Boleteria
500398,4200,pcon-tmco,20231002,1730,20230926,2,Salon Cama,Internet,Boleteria
500399,4700,pcon-tmco,20231002,1730,20230918,2,Salon Cama,Internet,App Movil
500400,4200,pcon-tmco,20231002,1730,20231002,3,Semi Cama,Internet,Sitio Web
500401,3700,pcon-tmco,20231002,1730,20230929,1,Semi Cama,Presencial,App Movil
500402,3700,pcon-tmco,20231002,1730,20231001,3,Clas.Cort.,Internet,App Movil
500403,4700,pcon-tmco,20231002,1730,20231002,2,Salon Cama,Internet,App Movil
500404,5200,pcon-tmco,20231002,1730,20230925,3,Salon Cama,Internet,Boleteria
500405,4200,pcon-tmco,20231002,1730,20231001,1,Semi Cama,Presencial,App Movil
500406,3700,pcon-tmco,20231002,1730,20230925,3,Semi Cama,Internet,App Movil
500407,5200,pcon-tmco,20231002,1730,20230928,3,Clas.Cort.,Internet,Sitio Web
500408,5200,pcon-tmco,20231002,1730,20230921,3,Clas.Cort.,Presencial,App Movil
500409,3700,pcon-tmco,20231002,1730,20230925,3,Clas.Cort.,Internet,Boleteria
500410,3700,pcon-tmco,20231002,1900,20230928,3,Clas.Cort.,Internet,Boleteria
500411,3700,pcon-tmco,20231002,1900,20230929,1,Salon Cama,Internet,Boleteria
500412,4200,pcon-tmco,20231002,1900,20230929,3,Clas.Cort.,Presencial,Boleteria
500413,5200,pcon-tmco,20231002,1900,20230928,1,Semi Cama,Presencial,Boleteria
500414,4200,pcon-tmco,20231002,1900,20230924,3,Semi Cama,Internet,Sitio Web
500415,3700,pcon-tmco,20231002,1900,20230930,1,Semi Cama,Internet,Boleteria
500416,4200,pcon-tmco,20231002,1900,20230927,2,Clas.Cort.,Internet,Sitio Web
500417,5200,pcon-tmco,20231002,1900,20231001,2,Semi Cama,Internet,App Movil
500418,4700,pcon-tmco,20231002,1900,20231001,1,Semi Cama,Presencial,App Movil
500419,5200,pcon-tmco,20231002,1900,20230930,3,Semi Cama,Presencial,App Movil
500420,5200,pcon-tmco,20231002,1900,20230930,2,Salon Cama,Internet,App Movil
500421,4000,tmco-pcon,20231003,0630,20231001,3,Clas.Cort.,Internet,Boleteria
500422,4000,tmco-pcon,20231003,0630,20231003,3,Clas.Cort.,Presencial,Boleteria
500423,5500,tmco-pcon,20231003,0630,20230927,2,Salon Cama,Presencial,Boleteria
500424,4500,tmco-pcon,20231003,0630,20231002,2,Clas.Cort.,Presencial,Sitio Web
500425,4500,tmco-pcon,20231003,0630,20230925,2,Semi Cama,Presencial,Boleteria
500426,4000,tmco-pcon,20231003,0630,20230917,2,Semi Cama,Presencial,App Movil
500427,4500,tmco-pcon,20231003,0630,20230925,1,Semi Cama,Presencial,Sitio Web
500428,5000,tmco-pcon,20231003,0630,20231002,2,Clas.Cort.,Presencial,Boleteria
500429,4000,tmco-pcon,20231003,0630,20230927,2,Clas.Cort.,Internet,Sitio Web
500430,5000,tmco-pcon,20231003,0630,20231003,2,Clas.Cort.,Presencial,App Movil
500431,5500,tmco-pcon,20231003,0630,20231002,1,Clas.Cort.,Presencial,Boleteria
500432,4000,tmco-pcon,20231003,0630,20230926,2,Salon Cama,Internet,Boleteria
500433,4000,tmco-pcon,20231003,0630,20231002,1,Semi Cama,Internet,Sitio Web
500434,5000,tmco-pcon,20231003,0630,20231002,1,Semi Cama,Internet,Sitio Web
500435,5500,tmco-pcon,20231003,0630,20230924,2,Salon Cama,Internet,Sitio Web
500436,5000,tmco-pcon,20231003,0700,20231003,1,Clas.Cort.,Presencial,Sitio Web
500437,4000,tmco-pcon,20231003,0700,20230927,2,Semi Cama,Presencial,Boleteria
500438,5500,tmco-pcon,20231003,0700,20230929,3,Semi Cama,Presencial,App Movil
500439,5500,tmco-pcon,20231003,0700,20230928,3,Semi Cama,Internet,App Movil
500440,5000,tmco-pcon,20231003,0700,20230925,3,Semi Cama,Internet,Sitio Web
500441,4500,tmco-pcon,20231003,0700,20231003,2,Clas.Cort.,Presencial,App Movil
500442,5000,tmco-pcon,20231003,0930,20231003,2,Semi Cama,Internet,Boleteria
500443,4500,tmco-pcon,20231003,0930,20231001,2,Semi Cama,Presencial,Boleteria
500444,4000,tmco-pcon,20231003,0930,20230927,3,Semi Cama,Internet,App Movil
500445,5500,tmco-pcon,20231003,0930,20230929,2,Semi Cama,Presencial,Boleteria
500446,5500,tmco-pcon,20231003,0930,20230929,3,Semi Cama,Internet,Boleteria
500447,5500,tmco-pcon,20231003,0930,20231001,2,Salon Cama,Internet,Boleteria
500448,5500,tmco-pcon,20231003,0930,20230927,1,Clas.Cort.,Internet,Boleteria
500449,4500,tmco-pcon,20231003,0930,20230928,1,Clas.Cort.,Internet,Sitio Web
500450,5500,tmco-pcon,20231003,0930,20230923,1,Salon Cama,Presencial,Boleteria
500451,4500,tmco-pcon,20231003,0930,20230928,1,Salon Cama,Presencial,Sitio Web
500452,4500,tmco-pcon,20231003,0930,20231003,2,Semi Cama,Internet,Boleteria
500453,4500,tmco-pcon,20231003,0930,20230925,1,Clas.Cort.,Internet,Boleteria
500454,4500,tmco-pcon,20231003,0930,20230930,1,Clas.Cort.,Internet,App Movil
500455,4500,tmco-pcon,20231003,0930,20230930,3,Semi Cama,Internet,Boleteria
500456,5500,tmco-pcon,20231003,0930,20231003,1,Semi Cama,Internet,Boleteria
500457,5000,tmco-pcon,20231003,0930,20230927,1,Clas.Cort.,Internet,Boleteria
500458,5000,tmco-pcon,20231003,0930,20230924,1,Clas.Cort.,Presencial,App Movil
500459,5000,tmco-pcon,20231003,0930,20230926,1,Salon Cama,Presencial,Sitio Web
500460,5000,tmco-pcon,20231003,0930,20230926,2,Clas.Cort.,Internet,Boleteria
500461,5000,tmco-pcon,20231003,0930,20231001,1,Clas.Cort.,Presencial,Boleteria
500462,5000,tmco-pcon,20231003,0930,20231003,1,Semi Cama,Presencial,App Movil
500463,5000,tmco-pcon,20231003,0930,20230916,3,Semi Cama,Presencial,Sitio Web
500464,5000,tmco-pcon,20231003,1300,20230925,3,Clas.Cort.,Internet,App Movil
500465,4500,tmco-pcon,20231003,1300,20230921,3,Clas.Cort.,Presencial,Boleteria
500466,4500,tmco-pcon,20231003,1300,20231001,1,Clas.Cort.,Internet,Boleteria
500467,4500,tmco-pcon,20231003,1300,20230923,1,Clas.Cort.,Internet,Boleteria
500468,4000,tmco-pcon,20231003,1300,20231003,3,Salon Cama,Presencial,Sitio Web
500469,5500,tmco-pcon,20231003,1300,20231001,1,Clas.Cort.,Presencial,Sitio Web
500470,4000,tmco-pcon,20231003,1300,20231001,2,Salon Cama,Internet,App Movil
500471,4500,tmco-pcon,20231003,1300,20230929,3,Clas.Cort.,Presencial,Boleteria
500472,4500,tmco-pcon,20231003,1300,20230929,1,Semi Cama,Internet,Sitio Web
500473,4500,tmco-pcon,20231003,1300,20231001,2,Semi Cama,Internet,Boleteria
500474,5500,tmco-pcon,20231003,1300,20231001,3,Semi Cama,Presencial,Boleteria
500475,4500,tmco-pcon,20231003,1730,20230920,1,Semi Cama,Internet,App Movil
500476,5500,tmco-pcon,20231003,1730,20231002,3,Salon Cama,Presencial,App Movil
500477,5000,tmco-pcon,20231003,1730,20230920,2,Clas.Cort.,Presencial,Boleteria
500478,4000,tmco-pcon,20231003,1730,20231003,1,Semi Cama,Presencial,Boleteria
500479,5000,tmco-pcon,20231003,1730,20230927,2,Semi Cama,Presencial,Boleteria
500480,4500,tmco-pcon,20231003,1730,20230919,1,Salon Cama,Presencial,App Movil
500481,5000,tmco-pcon,20231003,1730,20230921,3,Semi Cama,Presencial,Boleteria
500482,4000,tmco-pcon,20231003,1730,20231001,1,Clas.Cort.,Presencial,Boleteria
500483,5500,tmco-pcon,20231003,1730,20230929,3,Salon Cama,Internet,Sitio Web
500484,4000,tmco-pcon,20231003,1730,20231001,3,Semi Cama,Presencial,Boleteria
500485,5000,tmco-pcon,20231003,1730,20230928,3,Clas.Cort.,Presencial,Boleteria
500486,5000,tmco-pcon,20231003,1730,20230927,3,Clas.Cort.,Internet,Sitio Web
500487,5500,tmco-pcon,20231003,1730,20230926,1,Semi Cama,Presencial,App Movil
500488,5000,tmco-pcon,20231003,1730,20230928,2,Semi Cama,Presencial,Boleteria
500489,4000,tmco-pcon,20231003,1730,20231001,1,Semi Cama,Internet,App Movil
500490,5000,tmco-pcon,20231003,1730,20230924,3,Clas.Cort.,Internet,Boleteria
500491,5500,tmco-pcon,20231003,1900,20230928,3,Salon Cama,Internet,Boleteria
500492,4000,tmco-pcon,20231003,1900,20231003,1,Clas.Cort.,Presencial,Boleteria
500493,5000,tmco-pcon,20231003,1900,20230903,2,Clas.Cort.,Presencial,App Movil
500494,4000,tmco-pcon,20231003,1900,20230928,2,Clas.Cort.,Internet,Sitio Web
500495,5000,tmco-pcon,20231003,1900,20230929,1,Salon Cama,Presencial,App Movil
500496,3700,pcon-tmco,20231003,0630,20231002,2,Clas.Cort.,Presencial,Boleteria
500497,4700,pcon-tmco,20231003,0630,20231003,1,Salon Cama,Internet,Sitio Web
500498,4200,pcon-tmco,20231003,0630,20230928,1,Semi Cama,Internet,Boleteria
500499,4200,pcon-tmco,20231003,0630,20230929,2,Semi Cama,Presencial,Sitio Web
500500,4200,pcon-tmco,20231003,0630,20230929,1,Salon Cama,Presencial,Sitio Web
500501,4700,pcon-tmco,20231003,0630,20231003,1,Salon Cama,Presencial,Sitio Web
500502,5200,pcon-tmco,20231003,0700,20230924,2,Salon Cama,Presencial,App Movil
500503,4200,pcon-tmco,20231003,0700,20231003,2,Clas.Cort.,Internet,Boleteria
500504,5200,pcon-tmco,20231003,0700,20230920,3,Semi Cama,Presencial,App Movil
500505,4200,pcon-tmco,20231003,0700,20230928,3,Semi Cama,Presencial,Boleteria
500506,3700,pcon-tmco,20231003,0700,20231001,1,Clas.Cort.,Internet,App Movil
500507,4700,pcon-tmco,20231003,0700,20230909,1,Clas.Cort.,Presencial,Boleteria
500508,5200,pcon-tmco,20231003,0700,20230927,1,Salon Cama,Presencial,App Movil
500509,4700,pcon-tmco,20231003,0700,20231002,3,Clas.Cort.,Presencial,App Movil
500510,4700,pcon-tmco,20231003,0700,20230928,2,Semi Cama,Presencial,App Movil
500511,5200,pcon-tmco,20231003,0930,20231003,3,Clas.Cort.,Presencial,Boleteria
500512,4700,pcon-tmco,20231003,0930,20231001,2,Clas.Cort.,Internet,Sitio Web
500513,5200,pcon-tmco,20231003,0930,20230920,1,Semi Cama,Presencial,Sitio Web
500514,4200,pcon-tmco,20231003,0930,20230922,1,Semi Cama,Presencial,App Movil
500515,4700,pcon-tmco,20231003,0930,20230923,3,Salon Cama,Internet,Sitio Web
500516,4200,pcon-tmco,20231003,0930,20230909,3,Salon Cama,Presencial,Sitio Web
500517,3700,pcon-tmco,20231003,0930,20230923,2,Salon Cama,Presencial,App Movil
500518,3700,pcon-tmco,20231003,0930,20230928,2,Clas.Cort.,Presencial,Sitio Web
500519,4200,pcon-tmco,20231003,0930,20230930,3,Clas.Cort.,Presencial,Boleteria
500520,3700,pcon-tmco,20231003,0930,20230929,3,Clas.Cort.,Presencial,Boleteria
500521,4700,pcon-tmco,20231003,0930,20231001,2,Clas.Cort.,Presencial,App Movil
500522,5200,pcon-tmco,20231003,0930,20231003,2,Clas.Cort.,Presencial,Boleteria
500523,4200,pcon-tmco,20231003,0930,20230924,3,Semi Cama,Presencial,Sitio Web
500524,4200,pcon-tmco,20231003,0930,20230925,1,Clas.Cort.,Presencial,Sitio Web
500525,4700,pcon-tmco,20231003,0930,20230929,3,Clas.Cort.,Internet,Sitio Web
500526,4200,pcon-tmco,20231003,0930,20231002,1,Salon Cama,Presencial,Boleteria
500527,5200,pcon-tmco,20231003,0930,20231001,3,Semi Cama,Presencial,App Movil
500528,5200,pcon-tmco,20231003,0930,20230927,2,Semi Cama,Presencial,Boleteria
500529,5200,pcon-tmco,20231003,0930,20231003,3,Salon Cama,Presencial,App Movil
500530,4700,pcon-tmco,20231003,0930,20230927,3,Semi Cama,Presencial,Sitio Web
500531,4700,pcon-tmco,20231003,0930,20230921,3,Semi Cama,Presencial,Boleteria
500532,5200,pcon-tmco,20231003,0930,20230929,3,Semi Cama,Presencial,Boleteria
500533,4700,pcon-tmco,20231003,1300,20230929,3,Salon Cama,Presencial,Sitio Web
500534,4700,pcon-tmco,20231003,1300,20230925,2,Salon Cama,Internet,App Movil
500535,3700,pcon-tmco,20231003,1300,20230928,2,Clas.Cort.,Presencial,Boleteria
500536,4700,pcon-tmco,20231003,1300,20231003,3,Clas.Cort.,Internet,Sitio Web
500537,4700,pcon-tmco,20231003,1300,20230930,1,Salon Cama,Presencial,Sitio Web
500538,3700,pcon-tmco,20231003,1300,20231001,2,Clas.Cort.,Presencial,Boleteria
500539,4700,pcon-tmco,20231003,1300,20230923,2,Clas.Cort.,Internet,App Movil
500540,3700,pcon-tmco,20231003,1300,20231001,1,Salon Cama,Internet,App Movil
500541,4700,pcon-tmco,20231003,1300,20231003,1,Salon Cama,Presencial,Sitio Web
500542,5200,pcon-tmco,20231003,1300,20231002,3,Salon Cama,Internet,Sitio Web
500543,4700,pcon-tmco,20231003,1300,20230926,1,Salon Cama,Internet,Boleteria
500544,4700,pcon-tmco,20231003,1300,20231003,2,Clas.Cort.,Presencial,Sitio Web
500545,3700,pcon-tmco,20231003,1300,20231001,1,Salon Cama,Presencial,App Movil
500546,4200,pcon-tmco,20231003,1730,20230927,2,Clas.Cort.,Presencial,Sitio Web
500547,3700,pcon-tmco,20231003,1730,20230930,2,Clas.Cort.,Internet,Boleteria
500548,4700,pcon-tmco,20231003,1730,20230923,3,Semi Cama,Presencial,App Movil
500549,4700,pcon-tmco,20231003,1730,20230926,3,Clas.Cort.,Internet,Sitio Web
500550,4700,pcon-tmco,20231003,1730,20231002,3,Clas.Cort.,Presencial,App Movil
500551,4700,pcon-tmco,20231003,1730,20231003,1,Clas.Cort.,Internet,App Movil
500552,4700,pcon-tmco,20231003,1730,20231002,3,Salon Cama,Internet,App Movil
500553,3700,pcon-tmco,20231003,1730,20230928,3,Clas.Cort.,Internet,App Movil
500554,4200,pcon-tmco,20231003,1730,20231002,1,Clas.Cort.,Presencial,Sitio Web
500555,3700,pcon-tmco,20231003,1730,20230928,3,Salon Cama,Internet,Boleteria
500556,4200,pcon-tmco,20231003,1730,20230913,2,Semi Cama,Presencial,Sitio Web
500557,5200,pcon-tmco,20231003,1730,20230917,1,Clas.Cort.,Presencial,Sitio Web
500558,4200,pcon-tmco,20231003,1730,20231003,3,Semi Cama,Presencial,Boleteria
500559,4200,pcon-tmco,20231003,1730,20230930,1,Semi Cama,Internet,Sitio Web
500560,4700,pcon-tmco,20231003,1730,20231003,3,Clas.Cort.,Presencial,App Movil
500561,5200,pcon-tmco,20231003,1730,20231003,1,Salon Cama,Presencial,Boleteria
500562,5200,pcon-tmco,20231003,1730,20231003,2,Salon Cama,Internet,Sitio Web
500563,4700,pcon-tmco,20231003,1730,20231003,2,Semi Cama,Presencial,Boleteria
500564,5200,pcon-tmco,20231003,1730,20230930,2,Clas.Cort.,Internet,Boleteria
500565,5200,pcon-tmco,20231003,1730,20230930,1,Semi Cama,Internet,Sitio Web
500566,3700,pcon-tmco,20231003,1730,20230917,2,Semi Cama,Presencial,Boleteria
500567,5200,pcon-tmco,20231003,1730,20230929,3,Salon Cama,Internet,App Movil
500568,4700,pcon-tmco,20231003,1900,20231001,3,Semi Cama,Internet,Boleteria
500569,5200,pcon-tmco,20231003,1900,20231003,2,Clas.Cort.,Presencial,App Movil
500570,4700,pcon-tmco,20231003,1900,20230928,1,Semi Cama,Internet,Sitio Web
